"Id","date_ins","date_record","id_stz","id_measure","raw_data","val_data","ist_data","min_data","max_data","count_data","std_data","var_data","int_data","minute_min","minute_max","perc_data","error_code","val_code","measure_state","year_record"
"132",02/09/2019 11:03:40,02/09/2019 11:00:00,6,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"133",02/09/2019 12:08:55,02/09/2019 12:00:00,6,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"134",02/09/2019 13:01:48,02/09/2019 13:00:00,6,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"135",02/09/2019 14:02:29,02/09/2019 14:00:00,6,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"136",02/09/2019 15:01:43,02/09/2019 15:00:00,6,8,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"137",02/09/2019 16:02:07,02/09/2019 16:00:00,6,8,13.7,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"138",02/09/2019 17:00:56,02/09/2019 17:00:00,6,8,13.3,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"139",02/09/2019 18:07:16,02/09/2019 18:00:00,6,8,13.1,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"140",02/09/2019 19:01:25,02/09/2019 19:00:00,6,8,13.1,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"141",02/09/2019 20:02:16,02/09/2019 20:00:00,6,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"142",02/09/2019 21:03:59,02/09/2019 21:00:00,6,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"143",02/09/2019 22:00:41,02/09/2019 22:00:00,6,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"144",02/09/2019 23:01:10,02/09/2019 23:00:00,6,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"145",02/09/2019 00:08:24,02/09/2019 00:00:00,7,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
